case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,recv_ok,read_ok,recv_hex,read_hex,verdict,checks,elapsed_s,timestamp
5735,,1,7,50,2,1,2,1,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 42 33 33 33 65 66 35 33 33 33 33 33 33 33 33 33 33 33 33 33 7B 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 66 35 33 33 33 33 33 4A 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.317,2025-08-28 00:15:50
5736,,1,7,50,2,1,2,1,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 66 37 33 33 33 33 33 33 33 33 33 33 33 33 33 4F 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 66 37 33 33 33 33 33 EE 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.341,2025-08-28 00:15:52
5737,,1,7,50,2,1,2,1,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 E6 33 33 33 33 33 33 33 33 33 33 33 33 33 33 A3 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 E6 33 33 33 33 33 33 92 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.399,2025-08-28 00:15:55
5738,,1,7,50,2,1,2,1,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 E6 35 33 33 33 33 33 33 33 33 33 33 33 33 33 B9 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 E6 35 33 33 33 33 33 63 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.456,2025-08-28 00:15:57
5739,,1,7,50,2,1,2,1,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 E6 37 33 33 33 33 33 33 33 33 33 33 33 33 33 78 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 E6 37 33 33 33 33 33 C7 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.327,2025-08-28 00:15:59
5740,,1,7,50,2,1,2,1,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 66 34 33 33 33 33 33 33 33 33 33 33 33 33 33 E0 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 66 34 33 33 33 33 33 18 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.304,2025-08-28 00:16:02
5741,,1,7,50,2,1,2,1,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 66 36 33 33 33 33 33 33 33 33 33 33 33 33 33 21 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 66 36 33 33 33 33 33 BC 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 1}",2.331,2025-08-28 00:16:04
5742,,1,7,50,2,1,2,1,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 66 38 33 33 33 33 33 33 33 33 33 33 33 33 33 05 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 66 38 33 33 33 33 33 E7 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.281,2025-08-28 00:16:06
5743,,1,7,50,2,1,2,2,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 42 33 33 33 65 86 33 33 33 33 33 33 33 33 33 33 33 33 33 33 D3 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 86 33 33 33 33 33 33 05 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 0, 'ring': 0}",2.31,2025-08-28 00:16:09
5744,,1,7,50,2,1,2,2,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 42 33 33 33 65 86 35 33 33 33 33 33 33 33 33 33 33 33 33 33 5D 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 86 35 33 33 33 33 33 F4 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 0, 'ring': 1}",2.362,2025-08-28 00:16:11
5745,,1,7,50,2,1,2,2,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 86 37 33 33 33 33 33 33 33 33 33 33 33 33 33 69 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 86 37 33 33 33 33 33 50 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 0, 'ring': 2}",2.308,2025-08-28 00:16:13
5746,,1,7,50,2,1,2,2,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 06 33 33 33 33 33 33 33 33 33 33 33 33 33 33 C1 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 06 33 33 33 33 33 33 2C 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 1, 'ring': 0}",2.361,2025-08-28 00:16:16
5747,,1,7,50,2,1,2,2,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 06 35 33 33 33 33 33 33 33 33 33 33 33 33 33 DB 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 06 35 33 33 33 33 33 DD 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 1, 'ring': 1}",2.359,2025-08-28 00:16:18
5748,,1,7,50,2,1,2,2,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 36 33 33 33 42 33 33 33 65 06 37 33 33 33 33 33 33 33 33 33 33 33 33 33 CA 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 06 37 33 33 33 33 33 79 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 1, 'ring': 2}",2.312,2025-08-28 00:16:20
5749,,1,7,50,2,1,2,2,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 86 34 33 33 33 33 33 33 33 33 33 33 33 33 33 C6 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 86 34 33 33 33 33 33 A6 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 2, 'ring': 0}",2.361,2025-08-28 00:16:23
5750,,1,7,50,2,1,2,2,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 42 33 33 33 65 86 36 33 33 33 33 33 33 33 33 33 33 33 33 33 F2 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 86 36 33 33 33 33 33 02 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 2, 'ring': 1}",2.859,2025-08-28 00:16:26
5751,,1,7,50,2,1,2,2,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 86 38 33 33 33 33 33 33 33 33 33 33 33 33 33 23 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 86 38 33 33 33 33 33 59 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 2, 'turn_left': 2, 'turn_right': 2, 'ring': 2}",2.524,2025-08-28 00:16:28
5752,,1,7,50,2,2,0,0,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 38 33 33 33 33 33 33 33 33 33 33 33 33 33 33 0F 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 38 33 33 33 33 33 33 56 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 0, 'ring': 0}",2.387,2025-08-28 00:16:30
5753,,1,7,50,2,2,0,0,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 38 35 33 33 33 33 33 33 33 33 33 33 33 33 33 15 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 38 35 33 33 33 33 33 A7 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 0, 'ring': 1}",2.736,2025-08-28 00:16:33
5754,,1,7,50,2,2,0,0,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 38 37 33 33 33 33 33 33 33 33 33 33 33 33 33 90 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 38 37 33 33 33 33 33 03 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 0, 'ring': 2}",2.313,2025-08-28 00:16:36
5755,,1,7,50,2,2,0,0,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 B8 33 33 33 33 33 33 33 33 33 33 33 33 33 33 7C 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 B8 33 33 33 33 33 33 7F 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 1, 'ring': 0}",2.535,2025-08-28 00:16:38
5756,,1,7,50,2,2,0,0,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 B8 35 33 33 33 33 33 33 33 33 33 33 33 33 33 66 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 B8 35 33 33 33 33 33 8E 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 1, 'ring': 1}",2.421,2025-08-28 00:16:41
5757,,1,7,50,2,2,0,0,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 B8 37 33 33 33 33 33 33 33 33 33 33 33 33 33 A7 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 B8 37 33 33 33 33 33 2A 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 1, 'ring': 2}",2.41,2025-08-28 00:16:43
5758,,1,7,50,2,2,0,0,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 38 34 33 33 33 33 33 33 33 33 33 33 33 33 33 7B 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 38 34 33 33 33 33 33 F5 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 2, 'ring': 0}",2.369,2025-08-28 00:16:45
5759,,1,7,50,2,2,0,0,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 42 33 33 33 65 38 36 33 33 33 33 33 33 33 33 33 33 33 33 33 0B 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 38 36 33 33 33 33 33 51 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.31,2025-08-28 00:16:48
5760,,1,7,50,2,2,0,0,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 38 38 33 33 33 33 33 33 33 33 33 33 33 33 33 9E 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 38 38 33 33 33 33 33 0A 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 0, 'turn_right': 2, 'ring': 2}",2.429,2025-08-28 00:16:50
5761,,1,7,50,2,2,0,1,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 39 33 33 33 42 33 33 33 65 58 33 33 33 33 33 33 33 33 33 33 33 33 33 33 AF 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 58 33 33 33 33 33 33 C1 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 0, 'ring': 0}",2.301,2025-08-28 00:16:52
5762,,1,7,50,2,2,0,1,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 58 35 33 33 33 33 33 33 33 33 33 33 33 33 33 40 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 58 35 33 33 33 33 33 30 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.336,2025-08-28 00:16:55
5763,,1,7,50,2,2,0,1,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 58 37 33 33 33 33 33 33 33 33 33 33 33 33 33 81 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 58 37 33 33 33 33 33 94 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.336,2025-08-28 00:16:57
5764,,1,7,50,2,2,0,1,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 D8 33 33 33 33 33 33 33 33 33 33 33 33 33 33 6D 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 D8 33 33 33 33 33 33 E8 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.342,2025-08-28 00:16:59
5765,,1,7,50,2,2,0,1,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 D8 35 33 33 33 33 33 33 33 33 33 33 33 33 33 33 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 D8 35 33 33 33 33 33 19 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.298,2025-08-28 00:17:02
5766,,1,7,50,2,2,0,1,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 39 33 33 33 42 33 33 33 65 D8 37 33 33 33 33 33 33 33 33 33 33 33 33 33 66 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 D8 37 33 33 33 33 33 BD 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.344,2025-08-28 00:17:04
5767,,1,7,50,2,2,0,1,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 58 34 33 33 33 33 33 33 33 33 33 33 33 33 33 6A 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 58 34 33 33 33 33 33 62 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.414,2025-08-28 00:17:07
5768,,1,7,50,2,2,0,1,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 65 58 36 33 33 33 33 33 33 33 33 33 33 33 33 33 EF 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 58 36 33 33 33 33 33 C6 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 2, 'ring': 1}",2.351,2025-08-28 00:17:09
5769,,1,7,50,2,2,0,1,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 58 38 33 33 33 33 33 33 33 33 33 33 33 33 33 CB 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 58 38 33 33 33 33 33 9D 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.751,2025-08-28 00:17:12
5770,,1,7,50,2,2,0,2,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 65 78 33 33 33 33 33 33 33 33 33 33 33 33 33 33 5E 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 78 33 33 33 33 33 33 4C 55,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 0, 'turn_left': 2, 'turn_right': 0, 'ring': 0}",2.413,2025-08-28 00:17:14
